ENTRY	GENE NAME	NAME	LOCATION
O64767	At2g35040 F19I3.27 F19I3_27	AICARFT/IMPCHase bienzyme family protein (Putative phosphoribosylaminoimidazolecarboxamide formyltransferase)	[MISSING]
Q67ZF9	At3g21500	Putative 1-D-deoxyxylulose 5-phosphate synthase	[MISSING]
P49078	ASN1 DIN6 At3g47340 T21L8.90	Asparagine synthetase [glutamine-hydrolyzing] 1 (EC 6.3.5.4) (Glutamine-dependent asparagine synthetase 1) (Protein DARK INDUCIBLE 6)	[MISSING]
Q681L2	At5g25130	Cytochrome P450-like protein (Fragment)	[MISSING]
F4HXR6	emb2411 embryo defective 2411 At1g08840	DNA replication helicase	[MISSING]
A0A1P8AN56	GPT2 ATGPT2 glucose-6-phosphate GLUCOSE6-PHOSPHATE PHOSPHATE TRANSLOCATOR 2 phosphate translocator 2 PHOSPHATE TRANSPORTER 2 At1g61800 T13M11.18 T13M11_18	Glucose-6-phosphate/phosphate translocator 2	[MISSING]
U3N6E7	GA20ox1 At4g25420	GA20ox1	[MISSING]
F4I3L1	At1g56190 F14G9.19 F14G9_19	Phosphoglycerate kinase (EC 2.7.2.3)	[MISSING]
O82209	At2g19680 At2g19680/F6F22.29 F6F22.29 F6F22_29	Copia-like retroelement pol polyprotein (Mitochondrial ATP synthase subunit G protein)	[MISSING]
Q0WLK2	At5g26830	Threonyl-tRNA synthetase (Fragment)	[MISSING]
A0A1P8BCY7	MET1 DDM2 DECREASED DNA METHYLATION 2 DMT01 DMT1 DNA METHYLTRANSFERASE DNA METHYLTRANSFERASE 01 DNA METHYLTRANSFERASE 1 MET2 methyltransferase 1 METHYLTRANSFERASE 2 METHYLTRANSFERASE I METI At5g49160	Methyltransferase 1	[MISSING]
F4IBT7	GGH2 ATGGH2 gamma-glutamyl hydrolase 2 At1g78680	Gamma-glutamyl hydrolase 2	[MISSING]
A0A1P8BGX3	MIOX5 MIK19.9 MIK19_9 myo-inositol oxygenase 5 At5g56640	Myo-inositol oxygenase 5	[MISSING]
F4HST9	OPCL1 OPC-8:0 CoA ligase1 At1g20510 F5M15.17 F5M15_17	OPC-8:0 CoA ligase1	[MISSING]
A0A1P8BEI9	At5g09300 T5E8.100 T5E8_100	Thiamin diphosphate-binding fold (THDP-binding) superfamily protein	[MISSING]
O23569	dl4665w At4g17260 Dl4665W FCAALL.172	L-lactate dehydrogenase (EC 1.1.1.27)	[MISSING]
F4KGY8	UGP2 AtUGP2 MKP11.26 MKP11_26 At5g17310	UDP-glucose pyrophosphorylase 2	[MISSING]
B9DH71	At3g58610	Ketol-acid reductoisomerase (EC 1.1.1.86) (Acetohydroxy-acid reductoisomerase) (Alpha-keto-beta-hydroxylacyl reductoisomerase)	[MISSING]
F4INA0	QPT At2g01350 F10A8.23 F10A8_23	Nicotinate-nucleotide pyrophosphorylase [carboxylating] (EC 2.4.2.19) (Quinolinate phosphoribosyltransferase [decarboxylating])	[MISSING]
A0A178VBI6	CYP90D1 ''cytochrome P450 cytochrome P450 family 90 polypeptide 1 polypeptide 1'' subfamily D At3g13730	Cytochrome P450, family 90, subfamily D, polypeptide 1	[MISSING]
C0Z272	At3g01500	Carbonic anhydrase (EC 4.2.1.1) (Carbonate dehydratase)	[MISSING]
Q9FFW8	TSBtype2 MBB18.6 MBB18_6 At5g38530	Tryptophan synthase beta chain (Tryptophan synthase beta type 2)	[MISSING]
A0A178VIX5	At3g48540 AXX17_At3g42670	Uncharacterized protein	[MISSING]
F4KJA1	RIBA3 AtRIBA3 homolog of ribA 3 MTH12.13 MTH12_13 At5g59750	Monofunctional riboflavin biosynthesis protein RIBA 3	[MISSING]
Q9FZG4	At1g47840 T2E6.5	Hexokinase-like 1 protein (EC 2.7.1.1)	[MISSING]
A0A1P8B5N0	GA20OX1 AT2301 ATGA20OX1 GA REQUIRING 5 GA5 GIBBERELLIN 20-OXIDASE At4g25420 T30C3.90 T30C3_90	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	[MISSING]
A8MRF2	OVA1 OVULE ABORTION 1 At3g55400	Methionyl-tRNA synthetase / methionine-tRNA ligase / MetRS (CpMetRS)	[MISSING]
B3H4J9	PAI1 TRANSIENT RECEPTOR POTENTIAL 6 TRP6 At1g07780 F24B9.11 F24B9_11	Phosphoribosylanthranilate isomerase 1	[MISSING]
A0A1P8APW8	At1g79890 F19K16.15 F19K16_15	RAD3-like DNA-binding helicase protein	[MISSING]
C0Z306	At1g59900	AT1G59900 protein	[MISSING]
C0Z303	At2g31570	Glutathione peroxidase	[MISSING]
W8PUG4	AT5G05870	Glycosyltransferase (Fragment)	[MISSING]
A0A178WCH2	At1g24735 AXX17_At1g25950	Uncharacterized protein	[MISSING]
W8QNB5	AT5G05860	Glycosyltransferase (Fragment)	[MISSING]
F4IWV2	At3g55410	2-oxoglutarate dehydrogenase, E1 component	[MISSING]
F4IWV6	PBL1 PBS1-like 1 At3g55450	PBS1-like 1	[MISSING]
W8QNB9	AT5G03770	Glycosyltransferase (Fragment)	[MISSING]
Q9FWW9	At1g12200 T28K15.7	Flavin-containing monooxygenase FMO GS-OX-like 2 (EC 1.8.-.-) (Flavin-monooxygenase glucosinolate S-oxygenase-like 2)	[MISSING]
A8MQH4	ALDH6B2 aldehyde dehydrogenase 6B2 At2g14170 T22C12.10 T22C12_10	Aldehyde dehydrogenase 6B2	[MISSING]
Q9M1B9	At3g59480 T16L24.30	Probable fructokinase-4 (EC 2.7.1.4)	[MISSING]
A0A1P8BGJ8	GSA1 ''glutamate-1-semialdehyde-2 1-AMINOMUTASE 1-aminomutase 1-aminomutase'' GLUTAMATE-1-SEMIALDEHYDE-2 glutamate-1-semialdehyde-2 GSA-AM MBK5.3 MBK5_3 At5g63570	Glutamate-1-semialdehyde-2,1-aminomutase	[MISSING]
F4HXR5	emb2411 embryo defective 2411 At1g08840	DNA replication helicase	[MISSING]
F4I0D4	ASP4 ASPARTATE AMINOTRANSFERASE 4 aspartate aminotransferase 4 At1g62800 F23N19.17 F23N19_17	Aspartate aminotransferase (EC 2.6.1.1)	[MISSING]
F4I9M9	At1g51720 F19C24.7 F19C24_7	Amino acid dehydrogenase family protein	[MISSING]
A0A1P8AWM4	AAPT1 AMINOALCOHOLPHOSPHOTRANSFERASE ATAAPT1 At1g13560 F13B4.5 F13B4_5	Aminoalcoholphosphotransferase 1	[MISSING]
Q0WMH0	At4g39800	Myo-inositol-1-phosphate synthase	[MISSING]
Q53YK5	At2g24580	Peroxisomal sarcosine/pipecolate oxidase (EC 1.5.3.1) (EC 1.5.3.7) (Putative sarcosine oxidase)	[MISSING]
Q9SFB8	PIP5K6 At3g07960 F17A17.30	Phosphatidylinositol 4-phosphate 5-kinase 6 (AtPIP5K6) (EC 2.7.1.68) (1-phosphatidylinositol 4-phosphate kinase 6) (Diphosphoinositide kinase 6) (PtdIns(4)P-5-kinase 6)	[MISSING]
A0A1P8AZ43	BGLU28 beta glucosidase 28 At2g44460 F4I1.27	Beta glucosidase 28	[MISSING]
Q2V4P2	BCAT-2 ATBCAT-2 BCAT2 At1g10070 T27I1.9 T27I1_9	Branched-chain-amino-acid aminotransferase (EC 2.6.1.42)	[MISSING]
A0A1P8B8Q8	FBA7 AtFBA7 At4g26520 M3E9.50 M3E9_50	Aldolase superfamily protein	[MISSING]
Q5E919	At3g27300	Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)	[MISSING]
C0Z2I0	At1g13440	Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.-) (Fragment)	[MISSING]
A0A1P8B2V0	HA5 AHA5 H(+)-ATPase 5 At2g24520 F25P17.18 F25P17_18	Plasma membrane H+-ATPase	[MISSING]
C0Z2I6	At1g20620	AT1G20620 protein	[MISSING]
A0A1P8ANR3	CIPK23 ATCIPK23 LKS1 LOW-K+-SENSITIVE 1 PKS17 SnRK3.23 SOS2-like protein kinase 17 At1g30270 F12P21.6 F12P21_6	CBL-interacting protein kinase 23	[MISSING]
B3H739	At1g18270 T10O22.24 T10O22_24	Ketose-bisphosphate aldolase class-II family protein	[MISSING]
Q9LVY2	PEN3 At5g36150 MAB16.10	Tirucalladienol synthase (EC 5.4.99.56) (Pentacyclic triterpene synthase 3) (AtPEN3)	[MISSING]
Q9S777	4CL3 At1g65060 F16G16.6	4-coumarate--CoA ligase 3 (4CL 3) (EC 6.2.1.12) (4-coumarate--CoA ligase isoform 3) (At4CL3) (4-coumaroyl-CoA synthase 3)	[MISSING]
Q84KJ0	At4g22880	Mutant protein of leucoanthocyanidin dioxygenase	[MISSING]
Q84KJ1	At4g22880	Mutant protein of leucoanthocyanidin dioxygenase	[MISSING]
A0A178UD24	At5g13420 AXX17_At5g12840	TRA2	[MISSING]
F4JBH5	ASN1 AT-ASN1 DARK INDUCIBLE 6 DIN6 At3g47340	Glutamine-dependent asparagine synthase 1	[MISSING]
F4JBH6	ASN1 AT-ASN1 DARK INDUCIBLE 6 DIN6 At3g47340	Glutamine-dependent asparagine synthase 1	[MISSING]
Q9C7W4	LACS3 At1g64400 F15H21.7	Long chain acyl-CoA synthetase 3 (EC 6.2.1.3)	[MISSING]
F4JVC5	At4g39280 T22F8.180 T22F8_180	Phenylalanyl-tRNA synthetase, putative / phenylalanine-tRNA ligase	[MISSING]
Q56X90	At3g01500	Carbonic anhydrase (EC 4.2.1.1) (Carbonate dehydratase)	[MISSING]
Q0WWB3	At2g33040	Mitochondrial F1-ATPase, gamma subunit	[MISSING]
F4JBH8	HSD2 ATHSD2 HYDROXYSTEROID DEHYDROGENASE 2 hydroxysteroid dehydrogenase 2 At3g47350	Hydroxysteroid dehydrogenase 2	[MISSING]
A0A1I9LTC7	DXPS1 DXL1 DXS-like 1 DXS2 At3g21500	1-deoxy-D-xylulose 5-phosphate synthase 1	[MISSING]
A0A1I9LSU6	At3g17070	Peroxidase (EC 1.11.1.7)	[MISSING]
A0A1P8AMV3	PLDEPSILON phospholipase D alpha 4 PLDALPHA4 At1g55180 F7A10.25 F7A10_25	Phospholipase D alpha 4	[MISSING]
Q9FKW3	CHI2 At5g66220 K2A18.30	Chalcone--flavonone isomerase 2 (Chalcone isomerase 2) (EC 5.5.1.6)	[MISSING]
Q570G7	At1g74260	Putative phosphoribosylformylglycinamidine synthase (Fragment)	[MISSING]
Q56Z35	At5g57655	Xylose isomerase (EC 5.3.1.5) (Fragment)	[MISSING]
Q9SAU2	RPE EMB2728 EMBRYO DEFECTIVE 2728 At5g61410	D-ribulose-5-phosphate-3-epimerase (Putative ribulose-5-phosphate-3-epimerase) (Ribulose-5-phosphate-3-epimerase) (EC 5.1.3.1)	[MISSING]
Q56WJ4	At1g13440	Putative glyceraldehyde-3-phosphate dehydrogenase	[MISSING]
Q56Z30	At5g50850	Pyruvate dehydrogenase E1 component beta subunit (Fragment)	[MISSING]
Q56WQ7	At1g10070	Branched-chain amino acid aminotransferase-like protein	[MISSING]
Q56Y26	At5g42590	Cytochrome P450	[MISSING]
C4PW34	At4g39800	Inositol-3-phosphate synthase (EC 5.5.1.4)	[MISSING]
A0A1P8AMX6	At1g11880 F12F1.28 F12F1_28	Transferases, transferring hexosyl groups	[MISSING]
F4JMN7	At4g22870 F7H19.50 F7H19_50	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	[MISSING]
Q56ZU6	At5g63570	Glutamate-1-semialdehyde 2,1-aminomutase 1 (Fragment)	[MISSING]
A0A178UH02	At5g56350 AXX17_At5g55530	Uncharacterized protein	[MISSING]
A0A1P8BFU4	SDH2-2 MNF13.170 MNF13_170 succinate dehydrogenase 2-2 At5g40650	Succinate dehydrogenase 2-2	[MISSING]
Q9C8G4	At1g30350 T4K22.5	Probable pectate lyase 4 (EC 4.2.2.2)	[MISSING]
F4HS76	NHO1 GLI1 At1g80460 T21F11.21 T21F11_21	Actin-like ATPase superfamily protein	[MISSING]
A0A1P8B2D5	BGLU15 beta glucosidase 15 At2g44450 F4I1.26	Beta glucosidase 15	[MISSING]
A0A178UE51	At5g52320 AXX17_At5g51200	CYP96A4	[MISSING]
A0A1P8ASU0	emb2411 embryo defective 2411 At1g08840	DNA replication helicase	[MISSING]
A0A1P8B2D9	PIP PROLINE IMINOPEPTIDASE proline iminopeptidase At2g14260	Proline iminopeptidase	[MISSING]
F4HS79	CYP78A8 ''cytochrome P450 cytochrome P450 family 78 polypeptide 8 polypeptide 8'' subfamily A At1g01190 F6F3.25	Cytochrome P450, family 78, subfamily A, polypeptide 8	[MISSING]
Q9SE60	MTHFR1 At3g59970 F24G16.240	Methylenetetrahydrofolate reductase 1 (AtMTHFR1) (EC 1.5.1.20)	[MISSING]
F4I6G9	At1g30820 T17H7.12 T17H7_12	CTP synthase (EC 6.3.4.2) (UTP--ammonia ligase)	[MISSING]
A0A1P8AN69	At1g63380 F2K11.24 F2K11_24	NAD(P)-binding Rossmann-fold superfamily protein	[MISSING]
U3N6F8	GA20ox1 At4g25420	GA20ox1	[MISSING]
U3N6F2	GA20ox1 At4g25420	GA20ox1	[MISSING]
F4IAP5	At1g18270 T10O22.24 T10O22_24	Ketose-bisphosphate aldolase class-II family protein	[MISSING]
A0A1I9LMP0	At3g55870	ADC synthase superfamily protein	[MISSING]
U3N6H3	GA20ox1 At4g25420	GA20ox1	[MISSING]
Q0WSN6	At2g45440	Putative dihydrodipicolinate synthase	[MISSING]
O23514	dl4380w At4g16710 Dl4380W FCAALL.10	At4g16710 (Glycosyltransferase family protein 28) (Putative uncharacterized protein AT4g16710) (Putative uncharacterized protein At4g16710) (Putative uncharacterized protein dl4380w)	[MISSING]
U3N144	GA20ox1 At4g25420	GA20ox1	[MISSING]
A0A1P8AYC2	NF-YA4 ''nuclear factor Y nuclear factor Y subunit A4 subunit A4'' At2g34720 T29F13.7 T29F13_7	Nuclear factor Y, subunit A4	[MISSING]
Q3EBK1	NF-YB1 ''nuclear factor Y ATHAP3 ATNF-YB1 HAP3 HAP3A nuclear factor Y NUCLEAR FACTOR Y SUBUNIT B1 subunit B1 subunit B1'' At2g38880 T7F6.5 T7F6_5	AT2G38880 protein (Nuclear factor Y, subunit B1)	[MISSING]
Q9FKK7	XYLA At5g57655 MUA2.25	Xylose isomerase (EC 5.3.1.5)	[MISSING]
Q9FFT4	PDC2 At5g54960 MBG8.23	Pyruvate decarboxylase 2 (AtPDC2) (EC 4.1.1.1)	[MISSING]
Q0WS13	At4g27070	Tryptophan synthase (EC 4.2.1.20)	[MISSING]
Q9FI99	UGT76C1 At5g05870 K18J17.2	UDP-glycosyltransferase 76C1 (EC 2.4.1.-) (Cytokinin-N-glucosyltransferase 1)	[MISSING]
Q0WWE9	At3g21720	Isocitrate lyase	[MISSING]
F4I2W6	ATKDSA2 AtKDO8PS ATKSDA At1g16340 F3O9.14 F3O9_14	Aldolase superfamily protein	[MISSING]
A8MRG1	SK1 ATSK1 shikimate kinase 1 At2g21940 F7D8.26 F7D8_26	Shikimate kinase 1	[MISSING]
Q0WW95	At2g43750	Cysteine synthase (EC 2.5.1.47)	[MISSING]
B3H4I6	UXS1 ATUXS1 At3g53520	UDP-glucuronic acid decarboxylase 1	[MISSING]
C0LGJ2	LRR-RLK At1g75820	Leucine-rich repeat receptor-like protein kinase (Fragment)	[MISSING]
C0Z311	At4g02580	AT4G02580 protein	[MISSING]
F4JGF4	RFNR1 ATRFNR1 root FNR 1 At4g05390 C6L9.70 C6L9_70	Ferredoxin--NADP reductase (EC 1.18.1.2)	[MISSING]
O81884	LGALDH At4g33670 T16L1.160	L-galactose dehydrogenase (At-GalDH) (L-GalDH) (EC 1.1.1.316)	[MISSING]
Q9SJC4	NUDT6 NUDX6 At2g04450 T1O3.14	Nudix hydrolase 6 (AtNUDT6) (EC 3.6.1.-) (ADP-ribose pyrophosphatase) (EC 3.6.1.13) (NADH pyrophosphatase) (EC 3.6.1.22)	[MISSING]
Q9SW67	C7A10.50 ''cytochrome P450 CYP81H1 cytochrome P450 family 81 polypeptide 1 polypeptide 1'' subfamily H At4g37310 F6G17.6	Cytochrome P450, family 81, subfamily H, polypeptide 1 (Cytochrome P450-like protein)	[MISSING]
B7ZEI2	At5g57655.2	Xylose isomerase (EC 5.3.1.5) (Fragment)	[MISSING]
A0A178VSH0	At2g39630 AXX17_At2g36540	Uncharacterized protein	[MISSING]
Q0WVX1	At5g22130 AT5G22130	At5g22130 (Glycosyltransferase) (Mannosyltransferase-like protein)	[MISSING]
A0A1P8B4G8	At4g14930 Dl3505W FCAALL.200	Survival protein SurE-like phosphatase/nucleotidase	[MISSING]
B9DFH4	At2g47510	AT2G47510 protein	[MISSING]
Q42396	CPK12 CDPK9 At5g23580 MQM1.15	Calcium-dependent protein kinase 12 (EC 2.7.11.1) (Calcium-dependent protein kinase isoform CDPK9) (AtCDPK9)	[MISSING]
F4IBK9	At1g65820 F1E22.17 F1E22_17	Microsomal glutathione s-transferase	[MISSING]
F4INR3	LAP1 leucyl aminopeptidase 1 At2g24200 F27D4.11 F27D4_11	Cytosol aminopeptidase family protein	[MISSING]
U3N151	GA20ox1 At4g25420	GA20ox1	[MISSING]
A0A178VD55	At3g14415 AXX17_At3g15020	GOX2	[MISSING]
B6DVJ8	GGPS2 At2g23800	Geranylgeranyl pyrophosphate synthase 2	[MISSING]
O48709	PIP5K3 At2g26420 T9J22.9	Phosphatidylinositol 4-phosphate 5-kinase 3 (AtPIP5K3) (EC 2.7.1.68) (1-phosphatidylinositol 4-phosphate kinase 3) (Diphosphoinositide kinase 3) (PtdIns(4)P-5-kinase 3)	[MISSING]
A0A1P8B070	At2g26800	Aldolase superfamily protein	[MISSING]
W8Q2W3	AT4G38240	Glycosyltransferase (Fragment)	[MISSING]
F4J849	MDAR1 ATMDAR1 At3g52880	Monodehydroascorbate reductase 1	[MISSING]
A0A1P8AZP9	At2g32520 T26B15.8 T26B15_8	Alpha/beta-Hydrolases superfamily protein	[MISSING]
F4JED5	At3g07270	GTP cyclohydrolase I	[MISSING]
F4K7D6	HOT5 ADH2 ALCOHOL DEHYDROGENASE 2 ATGSNOR1 FALDH GSNOR MRH10.4 MRH10_4 PAR2 PARAQUAT RESISTANT 2 S-NITROSOGLUTATHIONE REDUCTASE At5g43940	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	[MISSING]
B6EUB6	NF-YB1 ''nuclear factor Y ATHAP3 ATNF-YB1 HAP3 HAP3A nuclear factor Y NUCLEAR FACTOR Y SUBUNIT B1 subunit B1 subunit B1'' At2g38880 T7F6.5 T7F6_5	Nuclear factor Y, subunit B1	[MISSING]
A0A1P8B2U9	HA5 AHA5 H(+)-ATPase 5 At2g24520 F25P17.18 F25P17_18	Plasma membrane H+-ATPase	[MISSING]
B9DHN8	At3g42050	AT3G42050 protein (Fragment)	[MISSING]
Q56Y55	At4g29010	AIM1 protein	[MISSING]
A0A1P8B0I8	BGLU17 beta glucosidase 17 At2g44480 F4I1.29	Beta glucosidase 17	[MISSING]
A0A1P8B0I9	BGLU17 beta glucosidase 17 At2g44480 F4I1.29	Beta glucosidase 17	[MISSING]
P48523	CAD4 CAD CAD-C CAD2 LCAD-C At3g19450 MLD14.19	Cinnamyl alcohol dehydrogenase 4 (AtCAD4) (EC 1.1.1.195) (Cinnamyl alcohol dehydrogenase C)	[MISSING]
F4I9N7	SK42 ATSK42 shaggy-like kinase 42 At1g57870 F12K22.12 F12K22_12	Shaggy-like kinase 42	[MISSING]
A0A1I9LS30	HA7 AHA7 H(+)-ATPase 7 At3g60330 T8B10.1	Plasma membrane ATPase (EC 3.6.3.6)	[MISSING]
Q8RWT5	At2g35040 F19I3.27 F19I3_27	AICARFT/IMPCHase bienzyme family protein (Putative phosphoribosylaminoimidazolecarboxamide formyltransferase)	[MISSING]
Q8RWT0	LUP2 At1g78960 YUP8H12R.43	Amyrin synthase LUP2 (EC 5.4.99.39) (EC 5.4.99.40) (EC 5.4.99.41) (Alpha-amyrin synthase) (Beta-amyrin synthase) (Lupeol synthase 2) (AtLUP2)	[MISSING]
P57750	DRT101 At5g18070 MRG7.2	Phosphoacetylglucosamine mutase (PAGM) (EC 5.4.2.3) (Acetylglucosamine phosphomutase) (DNA-damage-repair/toleration protein DRT101) (N-acetylglucosamine-phosphate mutase)	[MISSING]
Q9T009	LACS5 At4g11030 F8M12.15 T22B4.10	Long chain acyl-CoA synthetase 5 (EC 6.2.1.3)	[MISSING]
A0A178UKK6	At5g58330 AXX17_At5g57670	Uncharacterized protein	[MISSING]
F4JBI5	PHS1 PHOTOSENSITIVE 1 pyrimidine reductase PyrR At3g47390	Cytidine/deoxycytidylate deaminase family protein	[MISSING]
A8MQK3	mMDH2 At3g15020	Malate dehydrogenase (EC 1.1.1.37)	[MISSING]
A0A1P8BAU5	RSW3 MGI19.5 MGI19_5 PRIORITY IN SWEET LIFE 5 PSL5 RADIAL SWELLING 3 At5g63840	Glycosyl hydrolases family 31 protein	[MISSING]
P11832	NIA1 At1g77760 T32E8.9	Nitrate reductase [NADH] 1 (NR1) (EC 1.7.1.1)	[MISSING]
Q56YX1	At2g15620	Ferredoxin--nitrite reductase	[MISSING]
B3H5Y8	GLDP1 AtGLDP1 At4g33010 F4I10.7	Glycine decarboxylase P-protein 1	[MISSING]
Q570F0	At1g71695	Peroxidase (EC 1.11.1.7) (Fragment)	[MISSING]
B3H5Y0	ACO1 aconitase 1 At4g35830 F4B14.100 F4B14_100	Aconitate hydratase (Aconitase) (EC 4.2.1.3)	[MISSING]
C0Z2H6	At1g07890	AT1G07890 protein	[MISSING]
Q0WME3	At3g55410	2-oxoglutarate dehydrogenase, E1 subunit-like protein (Fragment)	[MISSING]
A0A1P8AUF5	AT-IE HISN2 HISTIDINE BIOSYNTHESIS 2 At1g31860 F5M6.13 F5M6_13	Histidine biosynthesis bifunctional protein (HISIE)	[MISSING]
Q9M9W8	PLPZETA2 PLDP2 At3g05630 F18C1.10	Phospholipase D zeta 2 (PLDzeta2) (EC 3.1.4.4) (Phospholipase D p2) (AtPLDp2) (Phospholipase D2 PHOX and PX-containing domain protein)	[MISSING]
A0A1I9LR43	4CL2 4-COUMARATE:COA LIGASE 4-coumarate:CoA ligase 2 AT4CL2 At3g21240	4-coumarate:CoA ligase 2	[MISSING]
Q9C8T3	At1g63290 F9N12.9 F9N12_9	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	[MISSING]
A0A1P8BF72	CYP81D1 CYP91A1 cytochrome P450 cytochrome p450 81d1 CYTOCHROME P450 91A1 CYTOCHROME P450 MONOOXYGENASE family 81 polypeptide 1 subfamily D At5g36220 T30G6.3 T30G6_3	Cytochrome p450 81d1	[MISSING]
Q56WM8	At2g24200	Putative leucine aminopeptidase	[MISSING]
Q0WRI9	At5g22840	Serine protein kinase like protein	[MISSING]
F4JW01	FAB1A At4g33240 F4I10.170 F4I10_170	1-phosphatidylinositol-3-phosphate 5-kinase FAB1A	[MISSING]
F4JW00	FAB1A At4g33240 F4I10.170 F4I10_170	1-phosphatidylinositol-3-phosphate 5-kinase FAB1A	[MISSING]
A0A1I9LQD4	CPK32 ATCPK32 CDPK32 At3g57530	Calcium-dependent protein kinase 32	[MISSING]
Q1PFB6	At1g80660	ATPase 9	[MISSING]
Q9LZ62	T32M21_230 ''cytochrome P450 CYP77A9 cytochrome P450 family 77 polypeptide 9 polypeptide 9'' subfamily A At5g04630 T1E3.4	Cytochrome P450, family 77, subfamily A, polypeptide 9 (Cytochrome P450-like protein)	[MISSING]
Q0WM74	At5g49810	Methionine S-methyltransferase (Fragment)	[MISSING]
Q0WT09	At1g54340	NADP specific isocitrate dehydrogenase	[MISSING]
A0A068FPW7	AT4G27550	Glycosyltransferase (Fragment)	[MISSING]
Q56ZW5	At1g65930	NADP specific isocitrate dehydrogenase like protein (Fragment)	[MISSING]
A0A1P8AST6	GSTF5 ATGSTF5 At1g02940 F22D16.6 F22D16_6	Glutathione S-transferase (Class phi) 5	[MISSING]
Q05762	THY-1 At2g16370 F16F14.13	Bifunctional dihydrofolate reductase-thymidylate synthase 1 (DHFR-TS 1) [Includes: Dihydrofolate reductase (EC 1.5.1.3); Thymidylate synthase (EC 2.1.1.45)]	[MISSING]
A0A1I9LRX7	ATBFRUCT1 ATCWINV1 At3g13790	Glycosyl hydrolases family 32 protein	[MISSING]
Q9FY87	At5g09280 T5E8.80 T5E8_80	Pectate lyase (EC 4.2.2.2)	[MISSING]
Q0WLI4	At4g30920	Leucyl aminopeptidase like protein (Fragment)	[MISSING]
A0A1P8AN73	APT2 ATAPT2 PHT1.1 At1g80050 F18B13.14 F18B13_14	Adenine phosphoribosyl transferase 2	[MISSING]
U3N6G9	GA20ox1 At4g25420	Truncated GA20ox1	[MISSING]
U3N6G2	GA20ox1 At4g25420	GA20ox1	[MISSING]
C4PW05	At4g39800	Inositol-3-phosphate synthase (EC 5.5.1.4)	[MISSING]
C4PW06	At4g39800	Inositol-3-phosphate synthase (EC 5.5.1.4)	[MISSING]
F4IEZ6	NF-YA3 ''nuclear factor Y ATHAP2C HAP2C nuclear factor Y subunit A3 subunit A3'' At1g72830 F3N23.3 F3N23_3	Nuclear factor Y, subunit A3	[MISSING]
Q1G1A4	LAS1 LSS At3g45130 T14D3.70	Lanosterol synthase (EC 5.4.99.7)	[MISSING]
Q4V399	emb1688 embryo defective 1688 At1g67440 T1F15.10 T1F15_10	At1g67440 (Minichromosome maintenance (MCM2/3/5) family protein)	[MISSING]
C4PW08	At4g39800	Inositol-3-phosphate synthase (EC 5.5.1.4)	[MISSING]
O49638	At4g22330	Putative uncharacterized protein AT4g22330	[MISSING]
O65545	F6I18.40 At4g31050	Putative uncharacterized protein AT4g31050 (Putative uncharacterized protein F6I18.40)	[MISSING]
A0A1P8BER6	BGLU31 beta glucosidase 31 At5g24540 K18P6.7 K18P6_7	Beta glucosidase 31	[MISSING]
Q8W479	At1g78000 At1g78000/F28K19.22	Putative uncharacterized protein (Similar to high affinity sulfate transporter 2) (Similar to high affinity sulfate transporter 2|sp|P53392)	[MISSING]
A0A1P8APR6	GAPA-2 At1g12900 F13K23.15 F13K23_15	Glyceraldehyde 3-phosphate dehydrogenase A subunit 2	[MISSING]
P54873	HMGS EMB2778 FKP1 MVA1 At4g11820 T26M18.30	Hydroxymethylglutaryl-CoA synthase (HMG-CoA synthase) (EC 2.3.3.10) (3-hydroxy-3-methylglutaryl coenzyme A synthase) (Protein EMBRYO DEFECTIVE 2778) (Protein FLAKY POLLEN 1)	[MISSING]
Q9FE04	At3g28710 At3g28710/MZN14_20	AT3g28710 (Putative adenosine triphosphatase)	[MISSING]
Q9SYG7	ALDH7B4 At1g54100 F15I1.19	Aldehyde dehydrogenase family 7 member B4 (EC 1.2.1.3) (Antiquitin-1) (Turgor-responsive ALDH)	[MISSING]
Q9SH24	At1g63380 F2K11.24 F2K11_24	F2K11.24 (NAD(P)-binding Rossmann-fold superfamily protein)	[MISSING]
A0A1P8B5L8	FAB1A At4g33240 F4I10.170 F4I10_170	1-phosphatidylinositol-3-phosphate 5-kinase FAB1A	[MISSING]
A0A1P8B5L9	AGT2 At4g39660 T19P19.50 T19P19_50	Alanine:glyoxylate aminotransferase 2	[MISSING]
F4IIJ2	SK1 ATSK1 shikimate kinase 1 At2g21940 F7D8.26 F7D8_26	Shikimate kinase 1	[MISSING]
A8MRD1	CPD CABBAGE 3 CBB3 CYP90 CYP90A CYP90A1 CYTOCHROME P450 CYTOCHROME P450 90A1 CYTOCHROME P450 MONOOXYGENASE DWARF 3 DWF3 MJJ3.9 MJJ3_9 At5g05690	AT5G05690 protein (Cytochrome P450 superfamily protein)	[MISSING]
Q56WQ1	At4g31990	Aspartate aminotransferase (EC 2.6.1.1) (Fragment)	[MISSING]
A8MRD8	CARA VEN6 VENOSA 6 At3g27740	Carbamoyl phosphate synthetase A	[MISSING]
