ENTRY	GENE NAME	NAME	LOCATION
Q8XR09	RSp1059	Probable dehydrogenase/reductase oxidoreductase protein (EC 1.-.-.-)	[MISSING]
Q8XUX5	manA RSc3058	Probable mannose-6-phosphate isomerase protein (EC 5.3.1.8)	[MISSING]
Q8XPP3	RSp1595	Probable metabolite transport transmembrane protein	[MISSING]
Q8Y346	RSc0135	Putative acyltransferase transmembrane protein (EC 2.3.1.-)	[MISSING]
Q8Y2F1	RSc0385	Putative lyse-type efflux permease transmembrane protein	[MISSING]
Q8Y013	rpiA RSc1232 RS02791	Ribose-5-phosphate isomerase A (EC 5.3.1.6) (Phosphoriboisomerase A) (PRI)	[MISSING]
Q8Y012	RSc1233	Probable permease transmembrane protein	[MISSING]
Q8Y0U7	folA RSc0946	Dihydrofolate reductase (EC 1.5.1.3)	[MISSING]
Q8XR75	thiE2 RSp0984	Putative thiamine-phosphate pyrophosphorylase protein (EC 2.5.1.3)	[MISSING]
Q8XS73	paaE RSp0608	Probable ferredoxin reductase protein	[MISSING]
Q8XZL2	RSc1383	Probable peptidase protein (EC 3.4.-.-)	[MISSING]
Q8XZL1	RSc1384	Putative peptidase m55 related protein	[MISSING]
P58596	epsP RSp1019 RS02353	Probable low molecular weight protein-tyrosine-phosphatase EpsP (EC 3.1.3.48)	[MISSING]
P58591	epsD RSp1016 RS02350	NDP-N-acetyl-D-galactosaminuronic acid dehydrogenase (EC 1.1.1.-)	[MISSING]
Q8XZL6	RSc1379	Probable atp-binding abc transporter protein	[MISSING]
Q8XS75	paaC RSp0606	Probable phenylacetic acid degradation protein	[MISSING]
P58592	tzs RSp1225 RS03169	Adenylate dimethylallyltransferase (EC 2.5.1.27) (Dimethylallyl transferase) (Isopentenyl transferase) (Trans-zeatin producing protein)	[MISSING]
Q8XW09	glcD RSc2666	Probable glycolate oxidase (Fad-linked subunit) oxidoreductase protein (EC 1.1.3.15)	[MISSING]
Q8Y2Y6	RSc0195	Probable ribonucleotide reductase, alpha subunit oxidoreductase protein	[MISSING]
Q8XQ75	motA RSp1411	Probable chemotaxis (Motility protein a) transmembrane	[MISSING]
Q8XQ76	motB RSp1410	Probable chemotaxis (Motility protein b) transmembrane	[MISSING]
Q8XRE0	RSp0914	Lrr-gala family type III effector protein (Gala 1)	[MISSING]
Q8XQI3	RSp1242	Putative transmembrane cytochrome bd-II oxidase (subunitI oxidoreductase protein) (EC 1.10.3.-)	[MISSING]
Q8XQI2	RSp1243	Putative transmembrane cytochrome bd-II oxidase (Subunit II) oxidoreductase protein (EC 1.10.3.-)	[MISSING]
Q8XS97	cbhA RSp0583	Glucanase (EC 3.2.1.-)	[MISSING]
Q8XR84	narH RSp0975	Probable respiratory nitrate reductase oxidoreductase protein (EC 1.7.99.4)	[MISSING]
Q8XX47	ragF RSc2271	Probable glycosyl-transfrase protein	[MISSING]
Q8XQI9	RSp1236	Putative type III effector protein	[MISSING]
Q9KHL6	lpxC RSc2837 RS00268	UDP-3-O-acyl-N-acetylglucosamine deacetylase (UDP-3-O-acyl-GlcNAc deacetylase) (EC 3.5.1.108) (UDP-3-O-[R-3-hydroxymyristoyl]-N-acetylglucosamine deacetylase)	[MISSING]
Q8Y3A8	fmt RSc0072 RS02250	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	[MISSING]
Q8XVL8	hprT RSc2812	Probable hypoxanthine phosphoribosyltransferase transmembrane protein (EC 2.4.2.8)	[MISSING]
Q8XRK6	RSp0825	Putative cog0421, spermidine synthase protein (EC 2.5.1.16)	[MISSING]
Q8XXR6	RSc2047	Putative nucleoside diphosphate hydrolase protein	[MISSING]
Q8XRK4	RSp0827	Probable dehydrogenase protein (EC 1.2.-.-)	[MISSING]
Q8XRK5	RSp0826 RS05369	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)	[MISSING]
Q8XSZ4	RSp0323	Putative type III effector protein	[MISSING]
Q8XRK0	RSp0831	Putative nad-dependent epimerase/dehydratase protein	[MISSING]
Q8XXR0	nuoJ RSc2053	Probable transmembrane nadh dehydrogenaseI(Chain j) oxidoreductase protein (EC 1.6.5.3)	[MISSING]
Q8Y0G3	RSc1081	Probable glucosidase protein (EC 3.2.1.-)	[MISSING]
Q8Y2N7	pcaD2 RSc0298	Probable b-ketoadipate enol-lactone hydrolase protein (EC 3.1.1.24)	[MISSING]
Q8Y0G5	gudD1 RSc1079	Probable glucarate dehydratase protein (EC 4.2.1.40)	[MISSING]
Q8XRK9	RSp0822	Probable avrpphf family type III effector protein	[MISSING]
Q8Y1V0	RSc0589	Probable amidase protein (EC 3.-.-.-)	[MISSING]
Q8Y1V5	RSc0584	Probable d-alanyl-d-alanine carboxypeptidase signal peptide protein	[MISSING]
Q8Y2G5	ctaA RSc0371	Putative heme o oxygenase (Cytochrome aa3-controlling) transmembrane protein	[MISSING]
Q8Y1V8	RSc0581	Putative phosphoglycolate phosphatase protein (EC 3.1.3.18)	[MISSING]
Q8XZ12	codA RSc1594	Probable cytosine deaminase (Cytosine aminohydrolase) protein (EC 3.5.4.1)	[MISSING]
Q8XW07	glcF RSc2668	Glycolate oxidase iron-sulfur subunit	[MISSING]
Q8Y3F2	gabD1 RSc0028	Probable succinate-semialdehyde dehydrogenase oxidoreductase protein (EC 1.2.1.16)	[MISSING]
Q8Y3F1	goaG RSc0029	Probable 4-aminobutyrate aminotransferase protein (EC 2.6.1.19)	[MISSING]
Q8XSJ3	RSp0481	Probable substrate-binding periplasmic (Pbp) abc transporter protein	[MISSING]
Q8XV54	cyaY RSc2977 RS01320	Protein CyaY	[MISSING]
Q8XV55	mrcA RSc2976	Probable penicillin-binding 1 (Peptidoglycan synthetase) transmembrane protein	[MISSING]
Q8XZK8	folE RSc1387 RS04670	GTP cyclohydrolase 1 (EC 3.5.4.16) (GTP cyclohydrolase I) (GTP-CH-I)	[MISSING]
Q8XZK9	RSc1386	Putative type III effector protein (Hlk1)	[MISSING]
Q8XZK6	RSc1389	Putative adenylate cyclase protein	[MISSING]
Q8XV59	pilP RSc2972	Probable fimbrial type-4 assembly lipoprotein	[MISSING]
Q8XZ06	aceE RSc1600	Pyruvate dehydrogenase E1 component (EC 1.2.4.1)	[MISSING]
Q8XW12	RSc2663	Hypothetical cobalamin adenosyltransferase protein	[MISSING]
Q8XW15	aroG1 RSc2660	Phospho-2-dehydro-3-deoxyheptonate aldolase (EC 2.5.1.54) (3-deoxy-D-arabino-heptulosonate 7-phosphate synthase) (DAHP synthase) (Phospho-2-keto-3-deoxyheptonate aldolase)	[MISSING]
Q8XS03	pdxH2 RSp0678 RS01771	Pyridoxine/pyridoxamine 5'-phosphate oxidase 2 (EC 1.4.3.5) (PNP/PMP oxidase 2) (PNPOx 2) (Pyridoxal 5'-phosphate synthase 2)	[MISSING]
Q8XS00	trpD2 RSp0681 RS01768	Anthranilate phosphoribosyltransferase 2 (EC 2.4.2.18)	[MISSING]
Q8XS01	trpC2 RSp0680 RS01769	Indole-3-glycerol phosphate synthase 2 (IGPS 2) (EC 4.1.1.48)	[MISSING]
Q8XUA5	RSc3288	Probable sugar-binding lectin protein	[MISSING]
Q8XTZ7	RSc3398	Probable flavohemoprotein (Hemoglobin-like) transmembrane	[MISSING]
Q8XYG0	RSc1798	Putative pyruvate decarboxylase e1 (Beta subunit) oxidoreductase protein (EC 1.2.4.-)	[MISSING]
Q8XTZ4	RSc3401	Probable type III effector protein (Skwp 1)	[MISSING]
Q8XUA9	hyi RSc3282	Hydroxypyruvate isomerase (EC 5.3.1.22)	[MISSING]
Q8XUA8	glxR RSc3283	Probable transmembrane 2-hydroxy-3-oxopropionate reductase oxidoreductase protein (EC 1.1.1.60)	[MISSING]
Q8Y2Q6	RSc0279	Probable acyl-coa dehydrogenase oxidoreductase protein (EC 1.3.99.10)	[MISSING]
Q8XX94	ispA RSc2222	Probable geranyltranstransferase (Farnesyl-diphosphate synthase) protein (EC 2.5.1.10)	[MISSING]
Q8XX95	dxs RSc2221 RS01378	1-deoxy-D-xylulose-5-phosphate synthase (EC 2.2.1.7) (1-deoxyxylulose-5-phosphate synthase) (DXP synthase) (DXPS)	[MISSING]
Q8XQN2	eda RSp1190	Probable bifunctional alkh protein (Khg/kdpg aldolase): 4-hydroxy-2-oxoglutarate aldolase and 2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14) (EC 4.1.3.16)	[MISSING]
Q8XQN3	gntP RSp1189	Probable high-affinity gluconate transporter (Gnt-III system) transmembrane protein	[MISSING]
Q8XRY6	RSp0695	Putative dehydrogenases (Flavoproteins) signal peptide	[MISSING]
Q8XQN1	ribB RSp1191 RS04751	3,4-dihydroxy-2-butanone 4-phosphate synthase (DHBP synthase) (EC 4.1.99.12)	[MISSING]
Q8Y1D2	kynA1 RSc0758	Tryptophan 2,3-dioxygenase 1 (TDO-1) (EC 1.13.11.11) (Tryptamin 2,3-dioxygenase 1) (Tryptophan oxygenase 1) (TO-1) (TRPO-1) (Tryptophan pyrrolase 1) (Tryptophanase 1)	[MISSING]
Q8Y1D1	kynU RSc0759	Kynureninase (EC 3.7.1.3) (L-kynurenine hydrolase)	[MISSING]
Q8Y1D0	kynB RSc0760	Kynurenine formamidase (KFA) (KFase) (EC 3.5.1.9) (Arylformamidase) (N-formylkynurenine formamidase) (FKF)	[MISSING]
Q8XPK5	xylH RSp1635	Probable xylose transmembrane abc transporter protein	[MISSING]
Q8XQN8	RSp1184	Putative fructokinase-like protein (Sugar kinase) (EC 2.7.1.-)	[MISSING]
Q8XQN9	RSp1183	Probable typeIsecretion system transmembrane protein	[MISSING]
Q8XVP8	mpl RSc2782	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase (EC 6.3.2.45) (Murein peptide ligase) (UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase)	[MISSING]
Q8XS29	RSp0652	Probable acyl-coa dehydrogenase oxidoreductase protein (EC 1.3.99.-)	[MISSING]
Q8XZY1	ugpB RSc1264	Probable glycerol-3-phosphate-binding periplasmic lipoprotein signal peptide	[MISSING]
Q8XVC6	ubiX RSc2905	Flavin prenyltransferase UbiX (EC 2.5.1.129)	[MISSING]
Q8XVC7	RSc2904	Glutaredoxin	[MISSING]
Q8XSE0	RSp0536	Probable sugar-proton symporter transmembrane protein	[MISSING]
Q8Y2L4	RSc0321	Putative type III effector protein	[MISSING]
Q8Y2L6	plcN RSc0319	Probable non-hemolytic phospholipase c (Phosphatidylcholine cholinephosphohydrolase) signal peptide protein (EC 3.1.4.3)	[MISSING]
Q8XTS4	RSp0030	Beta-lactamase (EC 3.5.2.6)	[MISSING]
Q8XTS6	RSp0028	Lrr-gala family type III effector protein (Gala 3)	[MISSING]
Q8XTS7	mntH1 RSp0027	Putative manganese transport transmembrane protein	[MISSING]
Q8XST8	fliL RSp0379	Probable flagellar flil transmembrane protein	[MISSING]
Q8XTS2	RSp0032	Putative nadh:flavin oxidoreductases oxidoreductase protein	[MISSING]
Q8XVQ5	popW RSc2775	Probable harpin protein with pectate lyase domain	[MISSING]
Q8XRK1	garD RSp0830	Probable d-galactarate dehydratase (D-galactarate dehydrogenase) protein (EC 4.2.1.42)	[MISSING]
Q8XXJ4	RSc2119	Probable chlorohydrolase protein	[MISSING]
Q8XVZ7	RSc2678	Probable type 4 fimbrial biogenesis pilv-related transmembrane protein	[MISSING]
Q8XVQ3	aroE aroE1 RSc2777	Shikimate dehydrogenase (NADP(+)) (SDH) (EC 1.1.1.25)	[MISSING]
Q8Y200	RSc0537	Putative transmembrane acyl-coa dehydrogenase oxidoreductase protein (EC 1.3.99.3)	[MISSING]
Q8Y201	RSc0536	Probable short-chain dehydrogenase transmembrane protein	[MISSING]
Q8XS52	RSp0629	Putative vgr-related protein	[MISSING]
Q8XRR9	RSp0762	Uncharacterized protein	[MISSING]
Q8XT39	cysK1 RSp0276	Probable cysteine synthase a protein (EC 2.5.1.47)	[MISSING]
Q8XZP6	RSc1349	Putative type III effector protein	[MISSING]
Q8XWN2	RSc2441	Putative amino acid-binding periplasmic abc transporter protein	[MISSING]
Q8XWN3	livH2 RSc2440	Putative amino-acid transmembrane abc transporter protein	[MISSING]
Q8XWN4	RSc2439	Probable amino-acid transmembrane abc transporter protein	[MISSING]
Q8XWN5	RSc2438	Probable amino acid atp-binding abc transporter protein	[MISSING]
Q8XWN6	RSc2437	Probable amino acid atp-binding abc transporter protein	[MISSING]
Q8XT33	RSp0282	Probable amino-acid permease transmembrane protein	[MISSING]
Q8Y0S1	RSc0972	Uncharacterized protein	[MISSING]
Q8XZ68	ppk RSc1536	Polyphosphate kinase (EC 2.7.4.1) (ATP-polyphosphate phosphotransferase) (Polyphosphoric acid kinase)	[MISSING]
Q8Y1C6	msrA RSc0764 RS05089	Peptide methionine sulfoxide reductase MsrA (Protein-methionine-S-oxide reductase) (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase) (Peptide Met(O) reductase)	[MISSING]
Q8Y1C4	cfa2 RSc0766	Putative cyclopropane-fatty-acyl-phospholipid synthase protein (EC 2.1.1.79)	[MISSING]
Q8XVG1	dppA1 RSc2870	Probable periplasmic dipeptide transport protein	[MISSING]
Q8XUN6	RSc3151	Putative tryptophan 2-monooxygenase oxidoreductase protein (EC 1.13.12.3)	[MISSING]
Q8Y1C3	pdxH1 RSc0767 RS05086	Pyridoxine/pyridoxamine 5'-phosphate oxidase 1 (EC 1.4.3.5) (PNP/PMP oxidase 1) (PNPOx 1) (Pyridoxal 5'-phosphate synthase 1)	[MISSING]
Q8Y1C0	RSc0770	Putative transmembrane dehydrogenase (Small subunit) oxidoreductase protein (EC 1.-.-.-)	[MISSING]
Q8Y1C1	RSc0769	Putative hydrolase glycosidase protein (EC 3.-.-.-)	[MISSING]
Q8XVZ3	pilT RSc2682	Probable twitching mobility protein transport fimbria	[MISSING]
Q8XXP8	RSc2065	Putative nadph quinone oxidoreductase oxidoreductase protein (EC 1.6.5.-)	[MISSING]
Q8XVZ5	pilE2 RSc2680	Probable type 4 fimbrial biogenesis transmembrane protein	[MISSING]
Q8XVZ4	pilU RSc2681	Putative twitching mobility protein transport fimbria	[MISSING]
Q8XZP9	cysW RSc1346	Putative sulfate transport abc transporter protein	[MISSING]
Q8XS58	cobH RSp0623	Putative precorrin isomerase transmembrane protein	[MISSING]
Q8XVZ8	RSc2677	Putative type 4 fimbrial biogenesis pilw-related protein transmembrane	[MISSING]
Q8XZP2	ilvG RSc1353	Putative acetolactate synthase isozyme II (Large subunit) protein (EC 2.2.1.6)	[MISSING]
